Certification Edition,CHPL ID,Listing Database ID,ONC-ACB Certification ID,Certification Date,Inactive As Of Date,Decertified As Of Date,Certification Status,ACB Name,Previous ACB Name,Developer Name,Developer Database ID,Vendor Street Address,Vendor City,Vendor State,Vendor Zip Code,Vendor Website,Self-developer,Vendor Contact Name,Vendor Contact Email,Vendor Contact Phone,Product Name,Product Database ID,Version,Version Database ID,Real World Testing Plans URL,Real World Testing Results URL,Total Surveillance Activities,Total Surveillance Non-conformities,Open Surveillance Non-conformities,Total Direct Review Activities,Total Direct Review Non-conformities,Open Direct Review Non-conformities,Medications,CPOE - Laboratory,CPOE - Diagnostic Imaging,Drug-Allergy Interaction,Demographics,Clinical Decision Support,Clinical Information Reconciliation and Incorporation,View Download and Transmit to 3rd Party,Transmission to Immunization Registries,Standardized API for Patient and Population Services
2015,15.02.02.3041.A091.01.00.1.190314,9934,15.02.02.3041.A091.01.00.1.190314,3/14/2019,12/31/2021,,Withdrawn by Developer,UL LLC,,Shareable Forms,2042,"108 Stonebridge Blvd, Unit F",Bremen,GA,30110,https://www.shareableforms.com,No,Charlie Lefort,charlie.lefort@shareableforms.com,404-313-6313,Shareable Forms,3065,2,7704,,,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
2015,15.04.04.2901.FDB1.08.00.1.190411,9972,15.04.04.2901.FDB1.08.00.1.190411,4/11/2019,2/21/2020,,Withdrawn by Developer,Drummond Group,,"DSS, Inc",1902,"12575 US Highway 1, Suite 200",Juno Beach,FL,33408,http://www.dssinc.com,No,"Document Storage Systems, Inc.",certifications@dssinc.com,561-284-7838,FDB MedsTracker,3221,8,7458,,,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2015,15.04.04.2653.GoHe.02.00.1.181231,9939,15.04.04.2653.GoHe.02.00.1.181231,12/31/2018,12/31/2022,,Withdrawn by Developer,Drummond Group,,CREOKS GoHealth Solutions,1654,4103 S Yale Ave,Tulsa,OK,74135,http://gohealthsolutions.org,No,Josh Williams,josh.williams@creoks.org,918-382-7300,GoHealth,3067,2,7708,http://gohealthsolutions.org/disclosures.html,,0,0,0,0,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE
2015,15.04.04.2891.Prof.18.02.1.201221,10539,15.04.04.2891.Prof.18.02.1.201221,12/21/2020,12/31/2021,,Withdrawn by Developer,Drummond Group,,Veradigm,1892,222 Merchandise Mart Plaza Suite 2024,Chicago,IL,60654,https://www.veradigm.com/,No,Kelly Faas,kelly.faas@veradigm.com,336-209-5865,Allscripts Professional EHR,2981,18.2,7529,https://www.allscripts.com/legal/onc-reg-compliance/,,0,0,0,0,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE
2015,15.04.04.3017.Clin.09.01.0.190125,9968,15.04.04.3017.Clin.09.01.0.190125,1/25/2019,3/31/2021,,Withdrawn by Developer,Drummond Group,,Change Healthcare,2018,"3055 Lebanon Pike, Suite 1000","Nashville,",TN,37214,https://www.changehealthcare.com,No,Amy Spizzirri,aspizzirri@changehealthcare.com,817-887-0305,Clinical Exchange,2905,Version 9.1,7737,,,0,0,0,0,0,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2015,15.04.04.2777.Kare.04.00.1.171231,9172,15.04.04.2777.Kare.04.00.1.171231,12/31/2017,4/1/2021,,Withdrawn by Developer,Drummond Group,,"Tebra Technologies, Inc.",1778,1111 Bayside Drive Suite 150,Corona del Mar,CA,92625,http://www.kareo.com,No,Beth Lyn Onofri,beth.onofri@tebra.com,1-888-775-2736,Kareo EHR,3270,Version 4.0,7100,,,0,0,0,0,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
2015,15.04.04.2666.AdvM.03.00.1.190515,9996,15.04.04.2666.AdvM.03.00.1.190515,5/15/2019,4/12/2021,,Withdrawn by Developer,Drummond Group,,AdvancedMD,1667,698 West 10000 South,South Jordan,UT,84095,https://www.advancedmd.com/,No,Angela Knox,aknox@advancedmd.com,801-871-1097 x1097,AdvancedMobile,3079,Version 3,7755,,,0,0,0,0,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
2015,15.04.04.2002.EMAM.13.03.0.190403,9992,15.04.04.2002.EMAM.13.03.0.190403,4/3/2019,9/1/2021,,Withdrawn by Developer,Drummond Group,,Modernizing Medicine,1003,4850 Network Way Suite 200,Boca Raton,FL,33431,http://www.modmed.com,No,Ida Mantashi,Ida.mantashi@modmed.com,561-880-2988 x1524,EMA Mobile,1698,5.13,7751,,,0,0,0,0,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
2015,15.04.04.2788.MEDH.R1.04.1.190507,10016,15.04.04.2788.MEDH.R1.04.1.190507,5/7/2019,1/19/2022,,Withdrawn by Developer,Drummond Group,,MEDHOST,1789,"6550 Carothers Pkwy, Suite 160",Franklin,TN,37067,http://www.medhost.com,Yes,Shawn Wiese,Shawn.Wiese@medhost.com,615.761.2570,MEDHOST EDIS,3303,2018 R1 SR1,7773,https://www.medhost.com/about-us/regulatory-and-compliance/,,0,0,0,0,0,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2015,15.02.05.1485.FAIR.02.02.0.220211,10827,15.02.05.1485.FAIR.02.02.0.220211,2/11/2022,12/29/2022,,Withdrawn by Developer,SLI Compliance,,Imprivata,486,"20 City Point, 6th Floor, 480 Totten Pond Rd.",Waltham,MA,2451,http://www.imprivata.com,No,Matt Carlson,matt.carlson@imprivata.com,727-576-6700,FairWarning® Patient Privacy Monitoring,743,5,7260,,,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2015,15.07.04.1447.Infe.17.01.1.190322,9980,15.07.04.1447.Infe.17.01.1.190322,3/22/2019,1/16/2020,,Withdrawn by Developer,Drummond Group,,Epic Systems Corporation,448,1979 Milky Way,Verona,WI,53593,http://www.epic.com,No,Sasha TerMaat,info@epic.com,608-271-9000,Infection Control Antimicrobial Use and Resistance Reporting,2607,Epic 2017,6085,,,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2015,15.04.04.2788.MEDH.RX.03.0.190513,10039,15.04.04.2788.MEDH.RX.03.0.190513,5/13/2019,7/6/2021,,Withdrawn by Developer,Drummond Group,,MEDHOST,1789,"6550 Carothers Pkwy, Suite 160",Franklin,TN,37067,http://www.medhost.com,Yes,Shawn Wiese,Shawn.Wiese@medhost.com,615.761.2570,MEDHOST Enterprise - eRx,2761,2018 R1 SR1,7792,,,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2015,15.04.04.2788.MEDH.FI.03.0.190513,10044,15.04.04.2788.MEDH.FI.03.0.190513,5/13/2019,7/6/2021,,Withdrawn by Developer,Drummond Group,,MEDHOST,1789,"6550 Carothers Pkwy, Suite 160",Franklin,TN,37067,http://www.medhost.com,Yes,Shawn Wiese,Shawn.Wiese@medhost.com,615.761.2570,MEDHOST Enterprise - Financials,2762,2018 R1 SR1,7797,,,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
2015,15.04.04.1206.Amaz.10.02.1.190404,9991,15.04.04.1206.Amaz.10.02.1.190404,4/4/2019,10/11/2021,,Withdrawn by Developer,Drummond Group,,"CareTracker, Inc.",207,2429 Military Rd Suite 300,Niagara Falls,NY,14304,https://www.amazingcharts.com,No,Kim Gaglio,kgaglio@harriscomputer.com,866.382.5932 x 228137,Amazing Charts,3127,10.2,7750,https://amazingcharts.com/real-world-test-plan,,0,0,0,0,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE
2015,15.04.04.3046.Acel.11.01.0.190517,10048,15.04.04.3046.Acel.11.01.0.190517,5/17/2019,4/1/2022,,Withdrawn by Developer,Drummond Group,,Acelis Connected Health Technologies,2047,"49 Richmondville Ave, Ste 307",Westport,CT,6880,http://www.standingstoneinc.com,No,Chris Ulisse,Chris.Ulisse@acelis.com,203-277-8710,Acelis Connected Health eSuite,3086,11.3,7801,,,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
2015,15.04.04.2925.RxTr.08.01.1.190614,10051,15.04.04.2925.RxTr.08.01.1.190614,6/14/2019,4/15/2022,,Withdrawn by Developer,Drummond Group,,"DSS, Inc.",1926,"12575 US Hwy 1, Suite 200",Juno Beach,FL,33408,https://www.dssinc.com/,No,Hilary Kloska,hkloska@dssinc.com,561-284-7190,RxTracker,3088,Version 8,7804,https://www.rxtracker.com/ehr-certifications,,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2015,15.02.05.2766.A113.01.01.1.200413,10354,15.02.02.2766.A113.01.01.1.200413,4/13/2020,3/10/2022,,Withdrawn by Developer,SLI Compliance,,Infor-Med Medical Information Systems Inc.,1767,5800 S Eastern Ave Suite 500,Commerce,CA,90040,http://www.praxisemr.com/,No,Richard Low MD,richard.low@praxisemr.com,(818) 592-2900,Praxis EMR,3403,9,8081,https://www.praxisemr.com/real-world-testing.html,,0,0,0,0,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE
2015,15.04.04.2978.UroC.82.02.0.181101,9867,15.04.04.2978.UroC.82.02.0.181101,11/1/2018,7/19/2019,,Withdrawn by Developer,Drummond Group,,"IntrinsiQ Specialty Solutions, Inc. FBO Healthtronics Information Technology Solutions Inc.",1979,5205 Plano Parkway,Carrollton,TX,75010,http://www.intrinsiq.com,No,Mary Brunson,mary.brunson2@intrinsiq.com,(877) 570-8721,UroChartEHR,3460,v8.2.5,7644,,,0,0,0,0,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
2015,15.04.04.1017.Supr.02.00.1.190806,10067,15.04.04.1017.Supr.02.00.1.190806,8/6/2019,12/31/2021,,Withdrawn by Developer,Drummond Group,,"ADS Technologies, Inc.",18,"174 Water Front, Suite 330",Oxon Hill,MD,20745,https://fiehr.com/,No,Samish Shah,samishs@fiehr.com,301 904-2189,Supra FiEHR,3095,2,7816,,,1,1,0,0,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE
2015 Cures Update,15.02.05.1485.FAIR.04.04.0.220211,10829,15.02.05.1485.FAIR.04.04.0.220211,2/11/2022,2/1/2024,,Withdrawn by Developer,SLI Compliance,,Imprivata,486,"20 City Point, 6th Floor, 480 Totten Pond Rd.",Waltham,MA,2451,http://www.imprivata.com,No,Matt Carlson,matt.carlson@imprivata.com,727-576-6700,FairWarning® Patient Privacy Monitoring,743,21,8251,,,1,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2015,15.04.04.3105.Your.PA.08.1.181231,9920,15.04.04.3027.Your.PA.08.1.181231,12/31/2018,6/10/2019,,Withdrawn by Developer,Drummond Group,,"MEDHOST Cloud Services, Inc.",2106,"6550 Carothers Parkway, Corporate 9, Suite 160",Franklin,TN,37067,https://www.medhost.com,Yes,Shawn Wiese,Shawn.Wiese@medhost.com,(615)761-1000,YourCareCommunity Patient Portal with YourCareEverywhere App,3480,13.5,7691,,,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2015,15.04.04.1221.Mill.19.00.1.190802,10069,15.04.04.1221.Mill.19.00.1.190802,8/2/2019,9/3/2019,,Withdrawn by Developer,Drummond Group,,Cerner Corporation,222,"Innovations Campus, 8779 Hillcrest Road",Kansas City,MO,64138,https://www.oracle.com/health,No,Greg Thole,greg.thole@oracle.com,816-573-6569,Millennium CD (Clinical),3097,2019,7818,,,0,0,0,0,0,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2015,15.02.05.2646.MEDT.01.01.1.220311,10857,15.02.05.2646.MEDT.01.01.1.220311,3/11/2022,6/15/2023,,Withdrawn by Developer,SLI Compliance,,"MedTrio, Inc.",1647,"650 S. Shackleford Road, Suite 400",Little Rock,AR,72211,https://www.medtrio.com/,No,Travis Luyet,tluyet@medtrio.com,501-221-6001,Medtrio EHR,2585,7.2034,8101,https://www.medtrio.com/home/cert,https://www.medtrio.com/home/cert,1,7,0,1,1,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
2015 Cures Update,15.07.07.3052.SA01.01.00.0.190829,10094,190004R00,8/29/2019,2/2/2023,,Withdrawn by Developer,ICSA Labs,,Sapphire Health,2053,645 Kolter Drive,Indiana,PA,15701,https://www.sapphire-health.com,No,Holly Angelo,info@sapphire-health.com,877-532-2345,Sapphire EHR,3102,2018-2019,7839,,,0,0,0,0,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
2015,15.04.04.2788.MEDH.RX.04.0.190805,10097,15.04.04.2788.MEDH.RX.04.0.190805,8/5/2019,4/11/2022,,Withdrawn by Developer,Drummond Group,,MEDHOST,1789,"6550 Carothers Pkwy, Suite 160",Franklin,TN,37067,http://www.medhost.com,Yes,Shawn Wiese,Shawn.Wiese@medhost.com,615.761.2570,MEDHOST Enterprise - eRx,2761,2019 R1 SR1,7842,https://www.medhost.com/about-us/regulatory-and-compliance/,,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2015,15.04.04.2816.myAv.06.02.0.180828,9667,15.04.04.2816.myAv.06.02.0.180828,8/28/2018,1/1/2021,,Withdrawn by Developer,Drummond Group,,Netsmart Technologies,1817,11100 Nall Ave,Overland Park,KS,66221,https://www.ntst.com/,No,Krista Logan,klogan@ntst.com,913.374.0195,myAvatar Certified Edition,2720,2018.06,7477,,,0,0,0,0,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE
2015,15.04.04.2788.MEDH.FI.04.0.190805,10095,15.04.04.2788.MEDH.FI.04.0.190805,8/5/2019,4/11/2022,,Withdrawn by Developer,Drummond Group,,MEDHOST,1789,"6550 Carothers Pkwy, Suite 160",Franklin,TN,37067,http://www.medhost.com,Yes,Shawn Wiese,Shawn.Wiese@medhost.com,615.761.2570,MEDHOST Enterprise - Financials,2762,2019 R1 SR1,7840,,,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
2015,15.04.04.2788.MEDH.CL.04.1.190805,10096,15.04.04.2788.MEDH.CL.04.1.190805,8/5/2019,8/3/2021,,Withdrawn by Developer,Drummond Group,,MEDHOST,1789,"6550 Carothers Pkwy, Suite 160",Franklin,TN,37067,http://www.medhost.com,Yes,Shawn Wiese,Shawn.Wiese@medhost.com,615.761.2570,MEDHOST Enterprise - Clinicals,2763,2019 R1 SR1,7841,,,1,0,0,0,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE
2015 Cures Update,15.04.04.1447.Epic.AM.21.1.220318,10869,15.04.04.1447.Epic.AM.21.1.220318,3/18/2022,12/31/2023,,Withdrawn by Developer,Drummond Group,,Epic Systems Corporation,448,1979 Milky Way,Verona,WI,53593,http://www.epic.com,No,Sasha TerMaat,info@epic.com,608-271-9000,EpicCare Ambulatory Base,2980,Feb-22,8467,https://www.epic.com/content/rwt.pdf,https://www.epic.com/content/rwt.pdf,1,0,0,0,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
2015,15.04.04.1206.Amaz.11.04.1.220321,10873,15.04.04.1206.Amaz.11.04.1.220321,3/21/2022,12/31/2022,,Withdrawn by Developer,Drummond Group,,"CareTracker, Inc.",207,2429 Military Rd Suite 300,Niagara Falls,NY,14304,https://www.amazingcharts.com,No,Kim Gaglio,kgaglio@harriscomputer.com,866.382.5932 x 228137,Amazing Charts,3612,11.2,8471,https://amazingcharts.com/real-world-testing/,,0,0,0,0,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE
2015,15.04.04.3048.Offi.20.00.0.190603,10056,15.04.04.3048.Offi.20.00.0.190603,6/3/2019,10/17/2019,,Withdrawn by Developer,Drummond Group,,Office Practicum,2049,"602 Office Center Drive, Suite 350",Fort Washington,PA,19034,https://www.officepracticum.com/,No,Pamela Chapman,pchapman@officepracticum.com,800-218-9916,Office Practicum,3090,20,7809,,,0,0,0,0,0,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2015,15.04.04.2651.PAND.11.00.1.171229,9230,15.04.04.2651.PAND.11.00.1.171229,12/29/2017,3/31/2022,,Withdrawn by Developer,Drummond Group,,Queen City Code Factory,1652,446 North Mechanic Street,Cumberland,MD,21502,http://www.queencitycodefactory.com/,No,Jason Willetts,jason@teamwilletts.com,301-722-5800,P.AN.D.A.,2602,Version 1.1,7146,https://www.queencitycodefactory.com/rwt-plan-cy2022.pdf,,0,0,0,0,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE
2015 Cures Update,15.04.04.2925.Juno.22.00.1.220513,10897,15.04.04.2925.Juno.22.00.1.220513,5/13/2022,8/11/2023,,Withdrawn by Developer,Drummond Group,,"DSS, Inc.",1926,"12575 US Hwy 1, Suite 200",Juno Beach,FL,33408,https://www.dssinc.com/,No,Hilary Kloska,hkloska@dssinc.com,561-284-7190,Juno EHR,2938,v22,8495,,,0,0,0,0,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
2015,15.04.04.2883.eCli.11.05.1.220411,10880,15.04.04.2883.eCli.11.05.1.220411,4/11/2022,12/31/2022,,Withdrawn by Developer,Drummond Group,,"eClinicalWorks, LLC",1884,2 Technology Drive,Westborough,MA,1581,http://www.eclinicalworks.com,No,Vinay Ginjupalli,Vinay.Ginjupalli@eclinicalworks.com,508-948-5070,eClinicalWorks,3189,11.52.305,8478,https://www.eclinicalworks.com/resources/certified-ehr-technology/,,1,0,0,0,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE
2015,15.04.04.2919.Scri.02.00.0.190611,10055,15.04.04.2919.Scri.02.00.0.190611,6/11/2019,12/31/2022,,Withdrawn by Developer,Drummond Group,,"DAW SYSTEMS, INC.",1920,"585 Troy-Schenectady Road, Suite 2",Latham,NY,12110,http://www.dawsystems.com/,No,"Aaron Forman, CTO",support@dawsystems.com,866-755-1500,ScriptSure Cloud,3089,v2.0,7808,https://www.dawsystems.com/realworldtestingplans.html,,0,0,0,0,0,0,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
2015 Cures Update,15.04.04.2753.Micr.19.06.1.220429,10886,15.04.04.2753.Micr.19.06.1.220429,4/29/2022,12/31/2023,,Withdrawn by Developer,Drummond Group,,Henry Schein Medical Systems,1754,"6715 Tippecanoe Road, Building C, Suite 4 C",Canfield,OH,44406,https://www.micromd.com/certified/,No,Dylan Halladay,Dylan.halladay@henryschein.com,330.758.8832,MicroMD EMR,3350,Version 19.0,8484,https://www.micromd.com/micromd-emr-certified/,https://www.micromd.com/micromd-emr-certified/,1,0,0,0,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
2015,15.04.04.3123.Sunr.16.03.1.171201,8967,15.04.04.2891.Sunr.16.01.1.171201,12/1/2017,12/2/2020,,Withdrawn by Developer,Drummond Group,,Altera Digital Health Inc.,2124,"2429 Military Rd, Ste 300",Niagara Falls,NY,14304,https://www.alterahealth.com/,No,Wes Hassell,wes.hassell@alterahealth.com,919-329-1738,Sunrise Acute Care for Hospital-based Providers,2778,16.3 CU3,6962,,,0,0,0,0,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE
2015,15.04.04.1221.Soar.15.00.1.180611,9455,15.04.04.1221.Soar.15.00.1.180611,6/11/2018,4/2/2021,,Withdrawn by Developer,Drummond Group,,Cerner Corporation,222,"Innovations Campus, 8779 Hillcrest Road",Kansas City,MO,64138,https://www.oracle.com/health,No,Greg Thole,greg.thole@oracle.com,816-573-6569,Soarian Clinicals,2783,2015,7020,,,0,0,0,0,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE
2015,15.05.05.3045.TEAM.01.00.1.190521,9997,15.05.05.3045.TEAM.01.00.1.190521,5/21/2019,12/27/2022,,Withdrawn by Developer,SLI Compliance,,"Xcelrate UDI, Inc.",2046,601 Leigh Way,National Harbor,MD,20745,https://www.xcelrateudi.com,No,Joan Melendez,joan@xcelrateudi.com,206.413.9311,UDIXpress,3080,1.5.0.0,7756,,,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2015,15.04.04.2514.Upri.31.00.1.181031,9738,15.04.04.2514.Upri.31.00.1.181031,10/31/2018,12/13/2022,,Withdrawn by Developer,Drummond Group,,VisionWeb,1515,"6500 River Place Blvd. Bldg. 7, Suite 250",Austin,TX,78730,http://www.startyouruprise.com/,No,Betty Barrs,bbarrs@visionweb.com,512-241-8652,Uprise,2414,3.1,7534,https://visionweb.com/wp/costs-and-limitations/,,0,0,0,0,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
2015,15.02.05.1673.A076.02.01.1.191002,10130,15.02.02.1673.A076.02.01.1.191002,10/2/2019,3/2/2022,,Withdrawn by Developer,SLI Compliance,,Indian Health Service,674,5600 Fishers Lane Mailstop 07E51,Rockville,MD,20857,https://www.ihs.gov/promotinginteroperability/certificationoverview/,Yes,Glenn Janzen,glenn.janzen@ihs.gov,301-526-9656,Resource and Patient Management System Electronic Clinical Quality Measure (eCQM) Reporting Tool,2951,2,7874,https://www.ihs.gov/promotinginteroperability/certificationoverview/real-world-testing/,,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2015,15.04.04.2002.EMA6.60.17.0.220328,10875,15.04.04.2002.EMA6.60.17.0.220328,3/28/2022,12/31/2022,,Withdrawn by Developer,Drummond Group,,Modernizing Medicine,1003,4850 Network Way Suite 200,Boca Raton,FL,33431,http://www.modmed.com,No,Ida Mantashi,Ida.mantashi@modmed.com,561-880-2988 x1524,EMA,1697,6,8473,https://www.modmed.com/2015-edition-certified-products/,,0,0,0,0,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
2015,15.04.04.3104.Cent.EP.01.1.171226,9216,15.04.04.3104.Cent.EP.01.1.171226,12/26/2017,12/31/2022,,Withdrawn by Developer,Drummond Group,,"TruBridge, Inc.",2105,54 St. Emanuel Street,Mobile,AL,36602,https://trubridge.com/,No,Heather Courtney,heather.courtney@trubridge.com,251 895 5652,Centriq Clinic,2669,14,7018,https://www.cpsi.com/product-certification,,0,0,0,0,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE
2015,15.04.04.2002.EMA5.27.16.0.220328,10874,15.04.04.2002.EMA5.27.16.0.220328,3/28/2022,12/31/2022,,Withdrawn by Developer,Drummond Group,,Modernizing Medicine,1003,4850 Network Way Suite 200,Boca Raton,FL,33431,http://www.modmed.com,No,Ida Mantashi,Ida.mantashi@modmed.com,561-880-2988 x1524,EMA,1697,5.27,8472,https://www.modmed.com/2015-edition-certified-products/,,0,0,0,0,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
2015,15.04.04.2931.MEDI.EL.00.1.171227,9163,15.04.04.2931.MEDI.EL.00.1.171227,12/27/2017,12/31/2022,,Withdrawn by Developer,Drummond Group,,"Medical Information Technology, Inc. (MEDITECH)",1932,7 Blue Hill River Road,Canton,MA,2021,https://www.meditech.com,No,John Kefalas,jkefalas@meditech.com,781-821-3000,MEDITECH MAGIC Medical and Practice Management (MPM) Electronic Health Record,2805,v5.67,7093,https://home.meditech.com/en/d/regulatoryresources/pages/certification.htm,,0,0,0,0,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
2015,15.04.04.2939.Visi.10.00.1.180501,9544,15.04.04.2939.Visi.10.00.1.180501,5/1/2018,8/8/2022,,Withdrawn by Developer,Drummond Group,,"Vision Works, Inc.",1940,"3801 River Ridge Dr, NE",Cedar Rapids,IA,52402,http://www.vision-works.com,No,Paul Campbell,pcampbell@vision-works.com,319-261-0382,Vision Works,2666,10,7382,https://www.vision-works.com/cert/RWT/2021TestPlan.pdf,,0,0,0,0,0,0,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
2015,15.04.04.2998.Regu.12.00.0.171226,9105,15.04.04.2998.Regu.12.00.0.171226,12/26/2017,7/31/2020,,Withdrawn by Developer,Drummond Group,,"Eye Care Leaders, LLC",1999,"555 South Mangum Street, Suite 100",Durham,NC,27701,https://eyecareleaders.com/,No,Lora Woltz,Lora.woltz@eyecareleaders.com,(980) 290-6733,Regulatory Compliance Platform,2797,Version 1.2,7070,,,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2015 Cures Update,15.07.07.2825.OR02.01.00.0.220531,10905,220004R00,5/31/2022,1/9/2023,,Withdrawn by Developer,ICSA Labs,,Orchard Software Corporation,1826,"701 Congressional Blvd., Suite 360",Carmel,IN,46032,http://orchardsoft.com,No,Matt Landolf,mlandolf@orchardsoft.com,(317) 573-2507,Harvest,1855,12,8503,https://www.orchardsoft.com/resources/onc-health-it-certifications/,,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2015,15.04.04.2900.Eyef.27.15.0.220328,10900,15.04.04.2900.Eyef.27.15.0.220328,3/28/2022,12/31/2022,,Withdrawn by Developer,Drummond Group,,"Eyefinity, Inc.",1901,3333 Quality Drive,Rancho Cordova,CA,95670,http://www.eyefinity.com,No,Rob Winchell,rob.winchell@eyefinity.com,916-858-5746,Eyefinity EHR powered by EMA,3552,5.27,8498,https://www.eyefinity.com/real-world-testing.html,,0,0,0,0,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
